"X1","X2","X3","X4","X5","X6","X7","X8"
" 40.0"," 62.5"," 37.5"," 60.0"," 11.0","  2.0","111.0"," 93.0"
" 40.0"," 62.5"," 37.5"," 60.0"," 11.0","  7.0","111.0"," 93.0"
" 40.0"," 62.5"," 40.0"," 60.0"," 21.0","  2.0","111.0"," 94.0"
" 40.0"," 62.5"," 40.0"," 60.0"," 21.0","  7.0","111.0"," 94.0"
" 40.0"," 62.5"," 40.0"," 60.0"," 21.0"," 14.0","111.0"," 94.0"
" 40.0"," 62.5"," 40.0"," 60.0"," 21.0"," 21.0","111.0"," 94.0"
" 40.0"," 62.5"," 42.5"," 60.0"," 25.0","  2.0","111.0"," 95.0"
" 40.0"," 62.5"," 42.5"," 60.0"," 25.0","  7.0","111.0"," 95.0"
" 40.0"," 62.5"," 42.5"," 60.0"," 25.0"," 14.0","111.0"," 95.0"
" 40.0"," 62.5"," 42.5"," 60.0"," 25.0"," 21.0","111.0"," 95.0"
" 40.0"," 62.5"," 42.5"," 62.5"," 12.0","  2.0","111.0","112.0"
" 40.0"," 62.5"," 42.5"," 62.5"," 12.0","  7.0","111.0","112.0"
" 40.0"," 62.5"," 42.5"," 62.5"," 12.0","  7.0","111.0","112.0"
"42.5","50.0","40.0","47.5"," 5.0"," 2.0","27.0"," 9.0"
"42.5","50.0","42.5","47.5","11.0"," 2.0","27.0","10.0"
"42.5","50.0","42.5","47.5","11.0"," 7.0","27.0","10.0"
"42.5","50.0","45.0","47.5","12.0"," 2.0","27.0","11.0"
"42.5","50.0","45.0","47.5","12.0"," 7.0","27.0","11.0"
"42.5","52.5","40.0","50.0"," 5.0"," 2.0","44.0","26.0"
"42.5","52.5","42.5","50.0"," 5.0"," 2.0","44.0","27.0"
"42.5","52.5","45.0","50.0"," 6.0"," 2.0","44.0","28.0"
"42.5","55.0","40.0","52.5"," 9.0"," 2.0","61.0","43.0"
"42.5","55.0","40.0","52.5"," 9.0"," 7.0","61.0","43.0"
"42.5","55.0","42.5","52.5"," 8.0"," 2.0","61.0","44.0"
"42.5","55.0","42.5","52.5"," 8.0"," 7.0","61.0","44.0"
"42.5","55.0","45.0","52.5"," 8.0"," 2.0","61.0","45.0"
"42.5","55.0","45.0","52.5"," 8.0"," 7.0","61.0","45.0"
"42.5","57.5","40.0","55.0","10.0"," 2.0","78.0","60.0"
"42.5","57.5","40.0","55.0","10.0"," 7.0","78.0","60.0"
"42.5","57.5","42.5","55.0","10.0"," 2.0","78.0","61.0"
"42.5","57.5","42.5","55.0","10.0"," 7.0","78.0","61.0"
"42.5","57.5","45.0","55.0","10.0"," 2.0","78.0","62.0"
"42.5","57.5","45.0","55.0","10.0"," 7.0","78.0","62.0"
"42.5","60.0","40.0","57.5"," 8.0"," 2.0","95.0","77.0"
"42.5","60.0","40.0","57.5"," 8.0"," 7.0","95.0","77.0"
"42.5","60.0","42.5","57.5"," 9.0"," 2.0","95.0","78.0"
"42.5","60.0","42.5","57.5"," 9.0"," 7.0","95.0","78.0"
"42.5","60.0","45.0","57.5"," 9.0"," 2.0","95.0","79.0"
"42.5","60.0","45.0","57.5"," 9.0"," 7.0","95.0","79.0"
" 42.5"," 62.5"," 40.0"," 60.0","  9.0","  2.0","112.0"," 94.0"
" 42.5"," 62.5"," 40.0"," 60.0","  9.0","  7.0","112.0"," 94.0"
" 42.5"," 62.5"," 42.5"," 60.0"," 13.0","  2.0","112.0"," 95.0"
" 42.5"," 62.5"," 42.5"," 60.0"," 13.0","  7.0","112.0"," 95.0"
" 42.5"," 62.5"," 45.0"," 60.0"," 14.0","  2.0","112.0"," 96.0"
" 42.5"," 62.5"," 45.0"," 60.0"," 14.0","  7.0","112.0"," 96.0"
" 42.5"," 62.5"," 45.0"," 60.0"," 14.0"," 14.0","112.0"," 96.0"
" 42.5"," 65.0"," 40.0"," 62.5"," 12.0","  2.0","129.0","111.0"
" 42.5"," 65.0"," 40.0"," 62.5"," 12.0","  7.0","129.0","111.0"
" 42.5"," 65.0"," 42.5"," 62.5"," 24.0","  2.0","129.0","112.0"
" 42.5"," 65.0"," 42.5"," 62.5"," 24.0","  7.0","129.0","112.0"
" 42.5"," 65.0"," 42.5"," 62.5"," 24.0"," 14.0","129.0","112.0"
" 42.5"," 65.0"," 42.5"," 62.5"," 24.0"," 21.0","129.0","112.0"
" 42.5"," 65.0"," 45.0"," 62.5"," 25.0","  2.0","129.0","113.0"
" 42.5"," 65.0"," 45.0"," 62.5"," 25.0","  7.0","129.0","113.0"
" 42.5"," 65.0"," 45.0"," 62.5"," 25.0"," 14.0","129.0","113.0"
" 42.5"," 65.0"," 45.0"," 62.5"," 25.0"," 21.0","129.0","113.0"
" 42.5"," 65.0"," 45.0"," 65.0"," 11.0","  2.0","129.0","130.0"
" 42.5"," 65.0"," 45.0"," 65.0"," 11.0","  7.0","129.0","130.0"
" 42.5"," 65.0"," 45.0"," 65.0"," 11.0","  7.0","129.0","130.0"
"45.0","47.5","47.5","47.5"," 6.0"," 2.0","11.0","12.0"
"45.0","50.0","42.5","47.5","10.0"," 2.0","28.0","10.0"
"45.0","50.0","42.5","47.5","10.0"," 7.0","28.0","10.0"
"45.0","50.0","45.0","47.5","11.0"," 2.0","28.0","11.0"
"45.0","50.0","45.0","47.5","11.0"," 7.0","28.0","11.0"
"45.0","50.0","47.5","47.5","17.0"," 2.0","28.0","12.0"
"45.0","50.0","47.5","47.5","17.0"," 7.0","28.0","12.0"
"45.0","50.0","47.5","47.5","17.0","14.0","28.0","12.0"
"45.0","52.5","42.5","50.0"," 5.0"," 2.0","45.0","27.0"
"45.0","52.5","45.0","50.0"," 6.0"," 2.0","45.0","28.0"
"45.0","52.5","47.5","50.0"," 7.0"," 2.0","45.0","29.0"
"45.0","52.5","47.5","50.0"," 7.0"," 7.0","45.0","29.0"
"45.0","55.0","42.5","52.5"," 8.0"," 2.0","62.0","44.0"
"45.0","55.0","42.5","52.5"," 8.0"," 7.0","62.0","44.0"
"45.0","55.0","45.0","52.5"," 8.0"," 2.0","62.0","45.0"
"45.0","55.0","45.0","52.5"," 8.0"," 7.0","62.0","45.0"
"45.0","55.0","47.5","52.5"," 8.0"," 2.0","62.0","46.0"
"45.0","55.0","47.5","52.5"," 8.0"," 7.0","62.0","46.0"
"45.0","57.5","42.5","55.0","10.0"," 2.0","79.0","61.0"
"45.0","57.5","42.5","55.0","10.0"," 7.0","79.0","61.0"
"45.0","57.5","45.0","55.0","10.0"," 2.0","79.0","62.0"
"45.0","57.5","45.0","55.0","10.0"," 7.0","79.0","62.0"
"45.0","57.5","47.5","55.0","11.0"," 2.0","79.0","63.0"
"45.0","57.5","47.5","55.0","11.0"," 7.0","79.0","63.0"
"45.0","60.0","42.5","57.5"," 8.0"," 2.0","96.0","78.0"
"45.0","60.0","42.5","57.5"," 8.0"," 7.0","96.0","78.0"
"45.0","60.0","45.0","57.5"," 8.0"," 2.0","96.0","79.0"
"45.0","60.0","45.0","57.5"," 8.0"," 7.0","96.0","79.0"
"45.0","60.0","47.5","57.5"," 8.0"," 2.0","96.0","80.0"
"45.0","60.0","47.5","57.5"," 8.0"," 7.0","96.0","80.0"
" 45.0"," 62.5"," 42.5"," 60.0"," 12.0","  2.0","113.0"," 95.0"
" 45.0"," 62.5"," 42.5"," 60.0"," 12.0","  7.0","113.0"," 95.0"
" 45.0"," 62.5"," 45.0"," 60.0"," 13.0","  2.0","113.0"," 96.0"
" 45.0"," 62.5"," 45.0"," 60.0"," 13.0","  7.0","113.0"," 96.0"
" 45.0"," 62.5"," 47.5"," 60.0"," 14.0","  2.0","113.0"," 97.0"
" 45.0"," 62.5"," 47.5"," 60.0"," 14.0","  7.0","113.0"," 97.0"
" 45.0"," 62.5"," 47.5"," 60.0"," 14.0"," 14.0","113.0"," 97.0"
" 45.0"," 62.5"," 47.5"," 62.5","  6.0","  2.0","113.0","114.0"
" 45.0"," 65.0"," 42.5"," 62.5"," 13.0","  2.0","130.0","112.0"
" 45.0"," 65.0"," 42.5"," 62.5"," 13.0","  7.0","130.0","112.0"
" 45.0"," 65.0"," 45.0"," 62.5"," 14.0","  2.0","130.0","113.0"
" 45.0"," 65.0"," 45.0"," 62.5"," 14.0","  7.0","130.0","113.0"
" 45.0"," 65.0"," 45.0"," 62.5"," 14.0"," 14.0","130.0","113.0"
" 45.0"," 65.0"," 47.5"," 62.5"," 20.0","  2.0","130.0","114.0"
" 45.0"," 65.0"," 47.5"," 62.5"," 20.0","  7.0","130.0","114.0"
" 45.0"," 65.0"," 47.5"," 62.5"," 20.0"," 14.0","130.0","114.0"
" 45.0"," 65.0"," 47.5"," 65.0","  8.0","  2.0","130.0","131.0"
